lesion_vol_frac,Rollout_mass,Rollout_concentration,Last Block (11)_mass,Last Block (11)_concentration,Block 0 (Early)_mass,Block 0 (Early)_concentration,Block 5 (Mid)_mass,Block 5 (Mid)_concentration,All-Block Avg_mass,All-Block Avg_concentration,entropy_block2_mean,entropy_block2_max,entropy_block5_mean,entropy_block5_max,entropy_block8_mean,entropy_block8_max,entropy_block11_mean,entropy_block11_max,dataset,case_id
0.00016546249389648438,0.0012798268883216224,7.734378434655438,0.0006570975951945002,3.971038205331967,0.0001924129321082546,1.1628091628849417,0.0005211538851881414,3.149489518869298,0.0008136732969887817,4.917272217446582,6.028782844543457,6.131333351135254,6.085500717163086,6.159059524536133,5.788944244384766,6.0487060546875,5.938814163208008,6.098234176635742,CRLM,CRLM-025_CT
0.00022459030151367188,0.00199510155630378,8.882897942959058,0.00105824421257239,4.711677613255442,0.00029112415643339773,1.296187736487417,0.0007295875756199166,3.2483819954956967,0.001153369604026011,5.135209508860802,6.049385070800781,6.118001461029053,6.049091339111328,6.161493301391602,5.704649925231934,6.00559139251709,5.927164077758789,6.12800407409668,CRLM,CRLM-026_CT
0.0013751983642578125,0.005145702215827441,3.741761866467799,0.004512934033868987,3.2816365513487673,0.0015447478837131712,1.1232827867120032,0.0033665830978861777,2.4480530989957234,0.003511665720907331,2.553551746903856,6.08530330657959,6.181589126586914,6.114377021789551,6.173267364501953,6.013851642608643,6.1549763679504395,6.081846237182617,6.207584381103516,CRLM,CRLM-027_CT
0.0029296875,0.013800324001863373,4.71049451414809,0.006227253807139732,2.1255620442519176,0.0030554812030061385,1.0429340240779597,0.006935061076831062,2.3671594343208,0.009890003011719273,3.3757761720175115,5.983762741088867,6.069052219390869,5.923891544342041,6.091987133026123,5.500852584838867,5.935729026794434,6.03348445892334,6.196429252624512,CRLM,CRLM-028_CT
0.002433300018310547,0.010934121255559148,4.493517543297148,0.0069452587508749275,2.8542432729952916,0.002678817238972897,1.1008943450751938,0.00934434581546384,3.8401789106805393,0.007685785586431848,3.158572285732875,6.0975542068481445,6.189516544342041,5.982304573059082,6.09404182434082,5.555376052856445,5.925993919372559,6.052742958068848,6.182520866394043,CRLM,CRLM-029_CT
0.0018854141235351562,0.008595969496241196,4.559170209471923,0.003214173767844386,1.704748405264824,0.0018114778104347806,0.9607800111511638,0.006595974825927442,3.4984037509608386,0.006429585635146395,3.4101534794680415,6.018608570098877,6.167640686035156,6.026815414428711,6.1234965324401855,5.540057182312012,5.912449836730957,6.104459285736084,6.207346439361572,CRLM,CRLM-030_CT
0.01034688949584961,0.06322625100335699,6.11064706182935,0.04751999720929234,4.592679887182992,0.011458140376163328,1.1073984415098905,0.023220564161590573,2.244205055911184,0.03956434479692916,3.823787484627581,5.878342628479004,6.136553764343262,5.8967084884643555,6.095828056335449,5.257204532623291,5.699070930480957,5.8489813804626465,6.14274787902832,CRLM,CRLM-031_CT
0.00032329559326171875,0.0023577489109811722,7.2926326055626065,0.0010268733724387857,3.176169524563476,0.0003645052224783285,1.1274324666052353,0.0009820817822401295,3.0376269471005584,0.0015527985610788164,4.802881835149113,6.04274320602417,6.102965831756592,5.937222480773926,6.037304878234863,5.584383487701416,5.929271697998047,5.978353977203369,6.112085819244385,CRLM,CRLM-032_CT
0.0013208389282226562,0.006159961390835633,4.663638103658472,0.0020891767923671978,1.5816924613615042,0.0012810285099362773,0.9698524051952243,0.006271762059554931,4.748281143699195,0.004573554393914492,3.4625870500335716,5.925356864929199,6.102916717529297,5.9298906326293945,6.049938201904297,5.457077503204346,5.823548316955566,6.143380165100098,6.216397285461426,CRLM,CRLM-033_CT
0.016421794891357422,0.05831417690285434,3.5510211751172562,0.04037701853349063,2.458744261097665,0.019179566785140878,1.167932935023167,0.027797420091815184,1.692714063753406,0.04097508484187529,2.4951632973936944,5.946419715881348,6.0973687171936035,5.983592510223389,6.140388011932373,5.483667373657227,5.935485363006592,5.982108116149902,6.162664890289307,CRLM,CRLM-034_CT
